26
basin_tmin 1
basin_tmax 1
basin_ppt 1
basin_rain 1
basin_snow 1
basin_potsw 1
basin_potet 1
basin_net_ppt 1
basin_intcp_stor 1
basin_pweqv 1
basin_snowmelt 1
basin_snowcov 1
basin_sroff 1
basin_hortonian 1
basin_infil 1
basin_soil_moist 1
basin_recharge 1
basin_actet 1
basin_gwstor 1
basin_gwflow 1
basin_gwsink 1
basin_cfs 1
basin_ssflow 1
basin_imperv_stor 1
basin_lake_stor 1
basin_ssstor 1
18 1980 10 18 0 0 0 23.340302 54.759139 0.000000 0.000000 0.000000 171.373441 0.073354 0.000000 0.008577 0.033367 0.112091 0.316530 0.000000 0.000000 0.112091 0.812337 0.000000 0.061253 2.931474 0.003839 0.000000 2.044719 0.003336 0.000000 0.000000 0.011685 
19 1980 10 19 0 0 0 24.340302 57.759139 0.000000 0.000000 0.000000 225.254909 0.104322 0.000000 0.000225 0.003144 0.030223 0.060572 0.000000 0.000000 0.030223 0.801488 0.000000 0.050190 2.927631 0.003843 0.000000 1.595747 0.001757 0.000000 0.000000 0.009162 
20 1980 10 20 0 0 0 25.340302 61.759139 0.000000 0.000000 0.000000 275.888043 0.140109 0.000000 0.000000 0.000000 0.003144 0.000000 0.000000 0.000000 0.003144 0.743810 0.000000 0.062876 2.923786 0.003846 0.000000 1.406482 0.001090 0.000000 0.000000 0.006243 
21 1980 10 21 0 0 0 26.340302 56.759139 0.000000 0.000000 0.000000 204.119271 0.096405 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.707957 0.000000 0.037234 2.919936 0.003849 0.000000 1.296076 0.000699 0.000000 0.000000 0.004164 
22 1980 10 22 0 0 0 27.340302 55.759139 0.000000 0.000000 0.000000 183.982836 0.086948 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.676748 0.000000 0.032126 2.916084 0.003852 0.000000 1.230248 0.000465 0.000000 0.000000 0.002782 
23 1980 10 23 0 0 0 25.340302 60.759139 0.000000 0.000000 0.000000 256.546160 0.128017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.630962 0.000000 0.046397 2.912228 0.003856 0.000000 1.187015 0.000310 0.000000 0.000000 0.001860 
24 1980 10 24 0 0 0 28.340302 56.759139 0.000000 0.000000 0.000000 197.902723 0.097040 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.601424 0.000000 0.029946 2.908369 0.003859 0.000000 1.158588 0.000207 0.000000 0.000000 0.001245 
25 1980 10 25 0 0 0 30.340302 49.759139 0.342660 0.001127 0.341533 103.925869 0.046263 0.243675 0.098985 0.007049 0.236616 0.228028 0.000006 0.000006 0.236620 0.800828 0.000000 0.022254 2.904507 0.003862 0.000000 2.332166 0.004316 0.000000 0.000000 0.011891 
26 1980 10 26 0 0 0 23.340302 40.759139 0.141790 0.000107 0.141683 102.089760 0.030889 0.141790 0.098985 0.036833 0.073510 0.640705 0.000017 0.000017 0.111990 0.891494 0.000000 0.016609 2.900642 0.003865 0.000000 2.098061 0.003481 0.000000 0.000000 0.013125 
27 1980 10 27 0 0 0 32.340302 39.759139 0.000000 0.000000 0.000000 101.006772 0.037749 0.000000 0.061579 0.010802 0.026031 0.128469 0.000000 0.000000 0.026031 0.918680 0.000000 0.037586 2.896774 0.003868 0.000000 1.627326 0.001843 0.000000 0.000000 0.009946 
